0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
test-freeze-cls_None-train_10,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_0,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",0,4,0.7213195919990539,50.0,0.7314393520355225,50.0,0.6959050007299944,50.0,0.4122611570247934,0.41226446280991735,0.4122578512396694
test-freeze-cls_None-train_10,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_1,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",1,4,0.746441650390625,50.0,0.7719519138336182,50.0,0.7027941396019676,50.0,0.7237983471074381,0.7237950413223141,0.7238016528925622
test-freeze-cls_None-train_10,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_2,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",2,4,0.699807858467102,50.0,0.7582765221595764,50.0,0.6968434399908239,50.0,0.28962644628099177,0.28962644628099177,0.2896264462809917
test-freeze-cls_None-train_10,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_3,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",3,4,0.723790979385376,30.0,0.6917298436164856,50.0,0.6923391351916574,50.0,0.6722280991735538,0.6722247933884298,0.6722314049586777
test-freeze-cls_None-train_10,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_4,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",4,4,0.7476065635681153,50.0,0.7866231203079224,50.0,0.6930625062639063,50.0,0.6713223140495866,0.6713190082644627,0.6713256198347106
test-freeze-cls_UKBsim32a-train_100,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_0,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",0,4,0.6559060192108155,63.0,0.7140818285942078,56.0,0.6386578098382776,62.70022883295194,0.708998366218424,0.7089983662184239,0.7089983662184243
test-freeze-cls_UKBsim32a-train_100,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_1,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",1,4,0.5984847927093506,69.0,0.6333398628234863,56.0,0.6504609056788943,63.61556064073226,0.7074274223953751,0.7074274223953751,0.7074274223953751
test-freeze-cls_UKBsim32a-train_100,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_2,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",2,4,0.6173531317710876,67.0,0.6371354103088379,60.0,0.6476778875976733,61.327231121281464,0.6901679862594781,0.690167986259478,0.6901679862594781
test-freeze-cls_UKBsim32a-train_100,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_3,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",3,4,0.6435938477516174,59.0,0.6520559573173523,56.0,0.6382035413241223,64.07322654462243,0.6946085207992962,0.6946085207992962,0.6946085207992962
test-freeze-cls_UKBsim32a-train_100,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_4,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",4,4,0.6756137990951538,57.0,0.5776589441299439,80.0,0.6307675608559522,65.67505720823799,0.6923044698588244,0.6923044698588244,0.6923044698588244
test-freeze-cls_UKBsim32a-train_40,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_0,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",0,4,0.6429290294647216,67.5,1.0083726286888122,30.0,0.6462155870976858,64.453125,0.698211669921875,0.698211669921875,0.698211669921875
test-freeze-cls_UKBsim32a-train_40,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_1,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",1,4,0.603699117898941,62.5,0.8591155767440796,20.0,0.6797098247334361,50.78125,0.7042388916015625,0.7042388916015625,0.7042388916015625
test-freeze-cls_UKBsim32a-train_40,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_2,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",2,4,0.6476867973804474,60.0,0.46491827964782717,90.0,0.6752615923905978,61.5234375,0.68780517578125,0.68780517578125,0.68780517578125
test-freeze-cls_UKBsim32a-train_40,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_3,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",3,4,0.6291364073753357,57.5,0.8279268860816955,40.0,0.6516172697301954,65.625,0.7010040283203125,0.7010040283203125,0.7010040283203125
test-freeze-cls_UKBsim32a-train_40,batch_8-lr_0.001-wd_5e-05-tf_cutout,seed_4,1,10,True,2,5,True,test,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/CN,8,0.001,5e-05,reshape,"[1, 80, 80, 80]",4,4,0.6484862565994263,62.5,0.7345073223114014,50.0,0.6608711415756261,62.890625,0.7008056640625,0.7008056640625,0.7008056640625
ADNI_ALZ_ADMCI-freeze-cls_y-Aware_Contrastive_MRI_epoch_99-train_30,batch_8-lr_0.0001-wd_5e-05-tf_cutout,seed_6,1,10,True,2,100,True,ADNI_ALZ_ADMCI,cutout,DenseNet,20,0.25,/scratch/connectome/study_group/VAE_ADHD/data,./csv/fsdat_baseline.csv,cls,Dx.new,2,AD/MCI,8,0.0001,5e-05,reshape,"[1, 80, 80, 80]",6,22,0.5897392392158508,73.33333333333333,0.6409620046615601,71.42857142857143,0.5942096989746242,73.74031007751938,0.36308799356061894,0.36308799356061894,0.3630879935606189
